id,age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,nativecountry
1953,13,4,9,12,4,10,1,2,1,0,0,39,39
1954,4,4,11,8,2,7,0,4,1,0,0,39,39
1955,49,4,0,5,2,11,0,4,1,0,0,39,39
1956,23,4,1,6,4,14,3,4,1,0,0,34,39
1957,51,4,11,8,2,12,0,4,1,0,0,39,39
1958,47,4,11,8,6,8,1,4,0,0,0,37,39
1959,9,4,9,12,4,10,1,4,0,0,0,49,39
1960,15,4,15,9,2,4,0,4,1,0,0,39,39
1961,15,4,11,8,4,1,3,4,1,0,0,37,39
1962,34,2,12,13,2,10,0,4,1,0,0,39,39
1963,33,4,12,13,2,10,0,4,1,112,0,44,39
1964,32,4,9,12,2,12,0,4,1,0,0,49,39
1965,11,4,9,12,4,14,4,4,1,0,0,19,39
1966,12,4,11,8,0,8,4,4,0,0,0,35,39
1967,4,4,15,9,4,12,3,4,1,0,0,29,39
1968,11,4,11,8,4,1,4,2,0,0,0,39,39
1969,38,4,0,5,2,3,0,4,1,0,0,39,39
1970,28,6,11,8,2,12,0,1,1,0,0,49,35
1971,18,4,15,9,4,12,1,4,1,0,0,39,39
1972,14,0,1,6,5,0,1,2,1,0,0,39,39
1973,9,4,12,13,4,10,1,4,1,101,0,39,39
1974,13,4,11,8,2,8,0,4,1,0,0,54,11
1975,16,4,11,8,2,12,0,4,1,0,0,19,39
1976,23,4,9,12,3,10,1,1,1,108,0,39,1
1977,6,4,9,12,4,4,1,4,1,0,0,39,39
1978,18,4,15,9,4,12,1,4,0,0,0,39,39
1979,31,6,1,6,2,5,0,4,1,0,0,49,39
1980,22,2,0,5,0,6,3,2,1,0,0,39,39
1981,36,2,14,14,0,10,1,4,0,0,0,49,39
1982,32,1,11,8,2,1,0,4,1,0,0,39,39
1983,14,4,9,12,4,4,1,2,0,0,0,39,39
1984,19,4,11,8,2,3,0,4,1,52,0,39,39
1985,43,5,15,9,2,4,0,4,1,98,0,49,39
1986,12,4,11,8,4,7,1,4,1,0,0,47,39
1987,37,5,15,9,2,12,0,4,1,0,0,44,39
1988,11,0,7,11,1,0,5,4,0,0,0,2,39
1989,17,4,11,8,2,3,0,4,1,0,0,49,39
1990,13,4,15,9,4,12,1,2,0,0,0,34,39
1991,2,4,11,8,4,9,1,4,0,0,0,44,0
1992,9,4,11,8,4,6,1,4,1,0,0,39,39
1993,30,4,15,9,4,12,1,4,1,0,0,69,39
1994,33,4,11,8,0,4,4,4,1,0,0,37,39
1995,13,4,9,12,4,4,4,4,0,0,0,44,39
1996,27,4,15,9,0,7,1,4,1,0,0,49,39
1997,32,4,11,8,2,12,0,4,1,0,0,59,39
1998,58,6,12,13,3,10,1,4,0,0,0,49,39
1999,20,4,9,12,2,12,0,4,1,0,0,54,39
2000,34,7,11,8,0,3,4,4,1,0,0,37,39
2001,18,4,11,8,4,3,4,4,1,0,0,34,39
2002,11,4,15,9,4,12,2,4,0,0,0,39,39
2003,49,6,11,8,2,5,0,4,1,12,0,39,39
2004,55,4,6,4,2,4,5,1,0,0,0,47,39
2005,22,4,9,12,5,12,1,4,1,0,0,49,39
2006,10,4,11,8,4,5,3,2,1,0,0,29,39
2007,40,4,15,9,4,1,2,2,0,0,0,39,23
2008,7,4,5,3,2,3,0,4,1,42,0,37,39
2009,11,4,11,8,4,3,3,4,1,0,0,69,39
2010,6,4,15,9,3,8,1,4,0,0,0,49,39
2011,14,4,9,12,4,4,1,4,0,0,15,39,39
2012,6,4,15,9,4,8,3,4,0,0,0,19,39
2013,14,4,15,9,4,8,1,4,0,0,0,39,39
2014,10,2,9,12,4,10,1,4,0,0,0,39,39
2015,13,4,9,12,2,10,0,4,1,0,40,44,39
2016,14,4,14,14,4,10,1,4,0,0,0,78,0
2017,17,4,12,13,4,10,1,4,1,76,0,59,39
2018,40,1,11,8,4,1,1,4,1,0,74,39,39
2019,22,4,12,13,2,4,0,4,1,0,0,39,5
2020,6,4,1,6,4,3,3,4,1,0,0,39,39
2021,7,2,7,11,2,8,5,4,0,0,0,39,39
2022,19,4,10,15,4,10,1,4,1,0,0,39,9
2023,15,4,15,9,0,8,2,4,1,0,0,39,27
2024,18,4,7,11,0,8,3,4,0,0,0,39,39
2025,19,4,9,12,2,4,0,4,1,0,0,39,39
2026,6,0,9,12,4,0,1,4,0,0,0,49,39
2027,30,4,8,10,2,7,0,4,1,0,0,39,39
2028,18,4,11,8,4,6,1,4,1,0,0,39,39
2029,27,1,15,9,2,13,0,4,1,0,0,39,39
2030,15,7,12,13,2,10,0,4,1,0,0,49,39
2031,15,4,7,11,2,4,5,4,0,0,19,39,39
2032,46,6,15,9,2,10,5,4,0,115,0,9,39
2033,17,4,8,10,2,3,0,4,1,0,0,39,39
2034,30,4,11,8,2,3,0,2,1,0,0,39,39
2035,10,4,1,6,2,12,3,2,1,0,0,34,39
2036,6,4,11,8,5,4,4,4,0,0,0,41,39
2037,2,0,15,9,4,0,2,0,0,0,0,39,39
2038,33,4,0,5,2,3,0,4,1,0,0,37,39
2039,32,7,15,9,2,10,0,4,1,0,0,39,39
2040,19,4,15,9,2,4,0,4,1,0,0,39,39
2041,6,4,9,12,4,4,4,4,1,0,0,39,39
2042,44,4,5,3,6,8,4,2,0,0,0,37,39
2043,24,4,15,9,2,5,0,4,1,0,0,15,39
2044,10,6,9,12,2,4,0,4,1,0,0,59,39
2045,36,4,9,12,0,4,1,4,1,0,0,69,39
2046,0,6,0,5,4,1,3,4,1,0,0,9,39
2047,6,0,11,8,4,0,1,4,1,0,0,29,39
2048,36,4,15,9,4,3,1,4,1,0,0,39,39
2049,11,4,11,8,2,3,0,4,1,0,47,41,39
2050,7,4,9,12,3,10,3,4,0,0,0,39,39
2051,5,4,15,9,4,1,1,4,0,0,0,19,39
2052,36,4,9,12,2,12,0,4,1,0,0,49,39
2053,1,4,1,6,4,8,2,2,1,0,0,19,39
2054,7,4,15,9,4,12,4,4,1,0,0,49,26
2055,3,4,11,8,4,12,1,4,0,0,0,39,39
2056,13,2,5,3,2,14,0,4,1,0,0,39,39
2057,20,7,8,10,4,10,1,4,1,101,0,39,39
2058,17,4,11,8,2,14,0,4,1,0,0,39,39
2059,2,4,11,8,4,6,3,4,1,0,0,29,39
2060,3,4,2,7,4,1,3,4,0,0,0,39,26
2061,30,4,11,8,0,8,1,1,0,0,0,39,39
2062,3,0,15,9,4,0,3,4,1,0,0,31,39
2063,5,4,9,12,4,10,3,4,0,0,0,39,39
2064,25,2,12,13,2,4,0,4,1,0,55,39,39
2065,43,4,15,9,0,1,1,4,0,0,0,39,39
2066,15,4,11,8,4,9,4,4,0,0,0,39,26
2067,29,4,11,8,2,4,0,4,1,0,0,39,39
2068,49,4,11,8,6,1,1,4,0,0,0,39,39
2069,20,4,9,12,2,8,5,1,0,0,0,29,39
2070,17,4,15,9,0,4,3,4,1,0,0,43,39
2071,28,4,9,12,4,10,1,4,1,0,0,45,39
2072,18,4,1,6,2,5,0,4,1,0,0,39,39
2073,46,0,11,8,2,0,0,4,1,0,0,39,39
2074,34,2,15,9,2,4,0,2,1,0,0,39,39
2075,19,2,15,9,2,11,0,4,1,0,0,39,39
2076,8,1,11,8,4,1,3,2,1,0,0,39,39
2077,34,4,11,8,0,8,4,4,0,0,0,37,39
2078,8,6,15,9,4,7,3,4,1,0,0,39,39
2079,2,4,11,8,4,5,3,4,1,0,0,44,39
2080,30,4,15,9,2,4,0,4,1,0,0,44,39
2081,42,2,11,8,5,11,4,2,0,0,0,39,39
2082,17,4,9,12,2,4,0,4,1,0,0,39,39
2083,23,4,15,9,5,4,4,4,0,0,0,59,39
2084,25,4,11,8,0,7,1,4,1,0,0,44,39
2085,11,0,11,8,2,0,5,4,0,0,0,16,16
2086,20,4,12,13,2,4,0,4,1,0,0,59,39
2087,34,5,7,11,2,12,0,4,1,0,0,37,39
2088,8,4,11,8,4,1,3,4,1,0,0,35,39
2089,14,1,11,8,2,1,5,4,0,0,0,39,39
2090,20,4,11,8,2,8,0,4,1,0,0,43,39
2091,25,4,7,11,2,12,0,4,1,0,0,44,39
2092,12,0,9,12,4,0,1,4,1,0,0,39,39
2093,18,4,15,9,0,12,1,4,1,0,0,49,39
2094,34,4,9,12,2,12,0,4,1,0,0,46,39
2095,5,0,15,9,4,0,3,4,1,0,0,35,39
2096,32,4,15,9,2,3,0,4,1,0,19,39,39
2097,9,4,9,12,4,10,1,1,1,0,0,15,24
2098,39,2,11,8,0,1,1,4,0,0,0,45,39
2099,35,4,15,9,2,10,0,4,1,0,0,44,39
2100,44,6,12,13,2,3,0,4,1,0,0,3,0
2101,30,7,9,12,0,4,1,4,0,0,0,39,39
2102,35,4,8,10,2,3,0,4,1,0,0,39,39
2103,13,4,11,8,0,3,4,4,0,0,0,39,39
2104,26,5,15,9,2,12,0,4,1,122,0,54,39
2105,18,4,15,9,2,14,0,1,1,0,0,39,0
2106,0,0,2,7,4,0,3,4,1,0,0,39,39
2107,25,4,11,8,2,3,0,4,1,0,50,39,39
2108,9,4,15,9,3,3,2,2,0,0,0,34,6
2109,41,2,11,8,2,5,0,4,1,0,0,39,39
2110,49,4,15,9,2,12,0,4,1,83,0,39,39
2111,13,4,11,8,2,11,0,4,1,0,0,59,39
2112,29,4,15,9,5,1,4,4,0,0,0,39,39
2113,28,4,15,9,2,1,5,4,0,0,51,34,39
2114,40,4,11,8,4,12,4,4,0,0,0,39,39
2115,8,4,9,12,4,4,3,4,1,0,0,39,39
2116,4,7,15,9,4,13,3,4,0,0,0,9,39
2117,20,4,11,8,0,3,1,4,1,0,34,54,39
2118,28,2,12,13,0,10,1,4,0,0,0,29,39
2119,44,0,10,15,6,0,1,4,0,0,0,4,39
2120,22,4,11,8,4,3,3,4,1,0,0,39,39
2121,25,4,11,8,2,1,5,4,0,0,0,52,39
2122,3,4,11,8,4,7,3,4,0,0,0,39,39
2123,6,4,11,8,4,11,3,2,1,0,0,15,39
2124,8,4,9,12,4,13,3,4,1,0,0,39,39
2125,30,4,4,2,4,9,3,4,0,0,0,39,8
2126,7,4,11,8,4,12,3,4,1,0,0,44,39
2127,3,0,15,9,4,0,3,1,0,0,0,14,39
2128,18,4,11,8,4,3,1,4,1,0,0,69,39
2129,27,2,11,8,2,8,5,2,0,0,0,37,23
2130,30,7,15,9,2,10,0,4,1,0,0,49,39
2131,11,7,1,6,5,1,4,1,0,0,0,39,19
2132,24,2,12,13,0,10,4,4,0,0,0,59,39
2133,14,4,11,8,4,1,1,4,0,0,0,39,39
2134,10,4,12,13,4,4,1,4,0,0,0,24,39
2135,30,4,8,10,2,3,0,4,1,79,0,39,39
2136,27,4,11,8,4,12,1,1,0,0,0,39,39
2137,44,4,15,9,4,9,1,4,0,0,0,39,39
2138,25,1,15,9,0,1,2,4,0,0,0,39,33
2139,29,4,11,8,4,8,1,4,0,0,0,27,39
2140,29,4,9,12,2,4,0,4,1,0,0,49,39
2141,37,2,12,13,6,10,4,4,0,0,0,37,39
2142,32,4,11,8,6,13,4,4,1,0,0,39,39
2143,39,2,15,9,6,1,4,4,0,0,0,39,39
2144,35,4,12,13,0,10,3,4,0,0,0,39,39
2145,17,4,11,8,2,14,0,4,1,0,0,39,33
2146,8,6,11,8,2,3,0,4,1,0,0,39,39
2147,1,4,1,6,4,10,3,4,0,0,0,39,39
2148,41,4,11,8,2,7,0,4,1,0,0,39,39
2149,14,7,9,12,0,10,1,4,1,0,0,39,39
2150,12,4,15,9,2,3,0,4,1,0,0,54,39
2151,11,4,1,6,4,7,1,2,1,0,0,39,39
2152,13,4,15,9,4,1,1,4,1,0,0,47,39
2153,4,0,15,9,4,0,3,4,1,0,0,29,39
2154,27,4,12,13,2,10,0,4,1,0,50,34,39
2155,58,4,0,5,6,9,1,4,0,0,0,69,39
2156,49,0,1,6,2,0,0,4,1,0,0,39,39
2157,9,4,15,9,2,3,0,2,1,0,0,39,39
2158,16,5,9,12,2,12,0,4,1,0,0,49,39
2159,40,5,12,13,2,12,0,4,1,112,0,64,39
2160,30,6,4,2,2,12,0,4,1,0,0,54,22
2161,24,4,11,8,2,4,0,4,1,95,0,39,39
2162,4,4,15,9,4,8,1,4,0,0,0,36,39
2163,0,4,1,6,4,3,3,4,1,0,0,16,39
2164,44,0,9,12,2,0,0,4,1,0,0,54,39
2165,30,0,11,8,2,0,5,4,0,0,0,7,39
2166,5,4,15,9,4,8,3,2,0,0,0,14,39
2167,30,4,11,8,2,12,0,4,1,0,0,39,39
2168,28,4,9,12,2,4,0,4,1,0,0,39,39
2169,15,6,8,10,0,12,4,4,1,0,0,49,39
2170,42,4,0,5,5,9,1,2,0,0,0,29,39
2171,21,4,11,8,2,3,0,4,1,0,0,49,39
2172,16,4,11,8,5,11,3,4,0,0,0,39,39
2173,24,4,11,8,2,7,0,4,1,0,0,39,39
2174,34,4,6,4,2,14,0,4,1,0,0,39,39
2175,25,4,11,8,2,12,0,4,1,0,0,47,39
2176,10,4,9,12,2,10,5,4,0,0,0,39,39
2177,43,4,15,9,2,3,0,4,1,0,0,44,39
2178,47,2,11,8,0,1,1,4,0,0,0,34,39
2179,20,4,7,11,2,7,0,4,1,0,0,39,39
2180,37,6,9,12,2,4,0,4,1,0,0,44,39
2181,19,4,7,11,2,4,5,4,0,0,0,49,39
2182,17,4,9,12,2,10,0,4,1,0,0,39,0
2183,24,6,12,13,0,12,4,4,1,0,0,4,39
2184,18,6,5,3,2,5,0,4,1,0,0,73,39
2185,46,5,12,13,2,12,0,4,1,0,0,67,39
2186,29,4,11,8,0,3,2,4,1,0,0,39,39
2187,30,6,12,13,0,10,1,4,1,0,0,39,39
2188,7,4,9,12,4,7,1,4,1,0,0,64,39
2189,12,4,15,9,4,12,1,4,1,0,0,29,39
2190,57,1,15,9,6,14,1,4,0,0,0,17,39
2191,33,4,1,6,2,14,0,4,1,0,0,69,39
2192,5,4,15,9,4,1,1,4,0,0,0,39,39
2193,31,4,2,7,5,1,3,2,0,0,0,39,39
2194,13,4,6,4,2,6,2,4,1,0,0,39,26
2195,15,4,9,12,2,12,0,4,1,0,0,39,39
2196,22,4,11,8,2,7,0,4,1,0,0,39,39
2197,32,4,15,9,2,3,0,4,1,0,0,39,39
2198,8,4,9,12,4,1,3,4,0,0,0,39,39
2199,33,4,9,12,2,1,5,4,0,0,0,39,39
2200,27,4,11,8,2,14,0,4,1,0,0,39,39
2201,48,4,8,10,2,5,0,4,1,92,0,59,39
2202,11,1,7,11,2,1,0,4,1,0,0,59,39
2203,38,4,9,12,6,1,4,4,0,0,0,39,39
2204,32,2,9,12,4,10,3,4,0,0,0,49,39
2205,14,4,11,8,5,4,4,4,0,0,0,11,39
2206,30,4,11,8,2,7,5,2,0,0,0,39,39
2207,28,4,11,8,2,14,0,4,1,0,0,39,39
2208,18,4,11,8,4,8,1,2,0,0,0,39,39
2209,17,6,9,12,2,12,0,1,1,0,0,59,35
2210,32,2,11,8,6,11,1,2,1,0,0,39,39
2211,22,0,15,9,0,0,1,4,0,0,0,34,39
2212,10,4,11,8,4,8,1,4,0,0,0,41,39
2213,25,4,11,8,2,6,0,4,1,0,0,39,39
2214,43,0,4,2,2,0,0,4,1,0,0,29,39
2215,47,6,11,8,4,8,1,4,1,6,0,39,39
2216,16,4,15,9,2,12,0,4,1,0,0,47,39
2217,6,4,15,9,4,1,1,4,0,0,0,39,39
2218,28,4,12,13,2,4,0,4,1,0,0,49,39
2219,17,4,11,8,4,7,4,2,0,0,0,39,39
2220,36,4,11,8,0,12,1,4,0,0,0,36,26
2221,5,4,0,5,4,3,1,4,1,0,0,29,39
2222,40,7,11,8,5,8,1,4,0,0,0,34,39
2223,3,0,15,9,4,0,3,4,0,0,0,7,39
2224,6,4,5,3,4,3,3,2,1,0,0,39,39
2225,14,4,1,6,4,14,4,4,1,0,0,39,39
2226,6,7,9,12,4,13,1,4,1,0,0,21,39
2227,13,4,11,8,5,1,4,4,0,0,0,39,39
2228,15,2,9,12,5,10,1,4,0,0,0,49,39
2229,25,4,7,11,2,1,5,2,0,0,0,39,39
2230,34,4,5,3,2,14,0,4,1,0,0,39,5
2231,42,6,9,12,2,12,0,4,1,112,0,39,39
2232,19,4,9,12,4,4,3,4,0,0,0,39,39
2233,28,4,11,8,4,12,1,2,1,0,0,39,39
2234,18,4,8,10,2,12,0,4,1,0,0,49,11
2235,16,4,5,3,2,7,0,4,1,0,0,39,39
2236,26,4,8,10,0,10,4,4,0,0,0,39,39
2237,43,4,11,8,2,13,5,4,0,0,0,39,39
2238,20,7,9,12,2,10,0,4,1,0,0,54,39
2239,18,4,15,9,4,13,4,4,0,0,0,39,39
2240,19,4,15,9,2,1,0,4,1,0,0,51,39
2241,21,1,14,14,2,10,0,4,1,0,55,49,39
2242,37,4,5,3,2,3,0,4,1,0,0,39,39
2243,34,4,8,10,2,6,0,4,1,0,0,39,39
2244,28,4,7,11,2,3,0,4,1,0,0,44,39
2245,46,1,15,9,0,4,4,4,0,0,0,39,39
2246,34,4,15,9,2,3,0,4,1,0,0,39,39
2247,41,6,12,13,0,12,1,4,1,0,0,17,39
2248,47,2,11,8,0,1,1,4,0,0,0,39,39
2249,3,4,15,9,4,6,3,4,1,0,0,39,39
2250,27,1,9,12,2,1,0,1,1,0,0,39,30
2251,22,4,9,12,0,4,4,4,0,0,0,47,39
2252,28,7,15,9,4,1,4,4,0,0,0,39,39
2253,27,4,10,15,2,1,0,4,1,0,0,54,39
2254,5,1,15,9,4,4,1,4,0,0,0,39,39
2255,46,5,11,8,2,4,0,4,1,0,0,39,39
2256,9,4,8,10,5,8,1,2,1,0,0,39,39
2257,25,6,9,12,2,5,0,4,1,0,0,44,39
2258,3,4,11,8,4,8,3,4,0,0,0,24,39
2259,12,4,12,13,2,12,0,4,1,95,0,39,39
2260,21,2,9,12,4,4,4,1,1,0,41,39,40
2261,8,4,11,8,4,14,3,4,1,0,0,39,39
2262,10,4,9,12,2,3,2,4,1,0,0,49,39
2263,29,4,8,10,0,1,1,4,0,0,0,39,39
2264,14,4,15,9,0,3,1,4,1,0,0,59,39
2265,7,4,8,10,4,4,3,4,1,0,0,34,39
2266,26,4,15,9,2,12,0,4,1,0,0,49,39
2267,6,4,2,7,4,7,3,4,1,0,0,20,26
2268,15,2,11,8,4,14,4,2,0,0,0,36,39
2269,27,4,11,8,2,3,0,4,1,0,0,39,31
2270,23,6,9,12,2,12,0,4,1,0,0,39,39
2271,21,4,11,8,0,3,4,4,1,0,0,39,39
2272,6,4,8,10,4,7,1,4,1,0,0,39,39
2273,2,4,15,9,4,12,3,4,0,0,28,9,39
2274,24,4,15,9,2,12,0,4,1,0,0,39,39
2275,31,4,11,8,2,3,0,4,1,0,0,39,39
2276,6,4,15,9,2,7,0,4,1,0,51,39,39
2277,30,4,7,11,6,8,3,4,0,0,0,34,39
2278,25,4,11,8,2,3,0,4,1,0,0,39,39
2279,0,4,0,5,4,12,2,4,0,0,0,9,39
2280,12,2,14,14,4,10,1,4,0,0,0,69,39
2281,4,7,15,9,4,10,1,4,0,0,0,19,39
2282,1,0,1,6,4,0,3,4,1,0,0,26,39
2283,14,4,11,8,2,8,0,4,1,0,0,39,26
2284,10,2,9,12,4,10,4,4,0,0,0,39,39
2285,12,4,10,15,4,10,1,4,1,0,0,39,2
2286,6,4,9,12,4,12,1,4,0,0,0,44,39
2287,24,4,12,13,2,10,0,1,1,0,0,54,36
2288,29,2,9,12,2,10,0,4,1,0,0,34,39
2289,17,4,15,9,2,11,2,2,0,0,0,24,14
2290,25,6,11,8,2,3,0,4,1,0,0,23,39
2291,1,4,11,8,4,6,3,4,0,0,36,14,39
2292,29,4,11,8,0,3,1,4,1,0,0,36,39
2293,1,0,1,6,4,0,3,4,1,0,0,14,39
2294,35,4,15,9,2,3,0,4,1,0,0,39,39
2295,39,4,11,8,0,3,4,4,0,0,0,39,39
2296,4,4,8,10,4,7,3,4,1,0,0,39,39
2297,5,6,11,8,4,3,2,4,1,0,0,19,39
2298,14,4,9,12,0,1,4,4,0,0,0,44,39
2299,24,6,11,8,2,8,0,4,1,0,0,59,39
2300,8,4,15,9,5,1,4,4,0,0,0,39,39
2301,26,6,9,12,0,4,1,4,1,0,0,59,39
2302,28,4,11,8,5,12,1,4,0,0,0,39,39
2303,9,4,15,9,0,13,1,4,1,0,0,59,39
2304,73,4,15,9,4,8,1,1,1,0,0,34,39
2305,28,4,9,12,2,12,0,4,1,0,51,39,39
2306,13,4,9,12,2,8,5,4,0,0,0,39,39
2307,25,4,15,9,2,3,0,4,1,0,0,39,39
2308,3,4,15,9,4,6,3,4,1,0,0,34,39
2309,36,4,9,12,2,10,0,4,1,98,0,39,39
2310,47,7,11,8,6,1,1,4,0,0,0,37,39
2311,39,4,5,3,6,14,1,4,1,0,0,19,39
2312,25,4,15,9,3,10,1,4,1,0,0,39,39
2313,9,4,9,12,2,12,5,4,0,0,0,39,39
2314,14,2,7,11,4,1,3,0,0,0,0,39,39
2315,23,4,9,12,2,1,5,4,0,0,0,39,39
2316,41,4,15,9,6,3,1,4,1,0,0,39,39
2317,24,4,9,12,2,4,0,4,1,0,0,39,39
2318,41,5,11,8,4,12,1,4,1,0,0,46,39
2319,45,7,12,13,2,10,0,4,1,0,0,59,39
2320,48,5,9,12,2,12,0,4,1,122,0,59,39
2321,23,4,15,9,4,3,1,4,1,0,0,39,39
2322,28,2,15,9,2,11,0,4,1,0,0,39,39
2323,5,4,11,8,4,3,3,4,1,0,0,54,39
2324,6,0,15,9,4,0,3,1,1,0,0,19,3
2325,46,1,12,13,2,4,0,4,1,0,0,49,39
2326,22,4,9,12,2,4,0,4,1,0,50,49,39
2327,20,4,15,9,6,3,4,4,1,0,0,39,39
2328,8,0,9,12,3,0,1,4,1,0,0,39,2
2329,39,4,1,6,2,5,0,4,1,0,0,49,39
2330,15,4,15,9,0,12,1,4,1,0,0,49,39
2331,36,1,15,9,2,4,5,1,0,0,50,39,30
2332,15,4,8,10,0,10,1,4,1,0,0,39,39
2333,6,6,1,6,2,14,0,4,1,98,0,59,39
2334,18,4,1,6,5,14,1,4,1,0,0,87,39
2335,34,4,15,9,2,4,0,4,1,0,50,64,39
2336,2,4,15,9,4,1,3,4,0,0,0,19,39
2337,24,4,1,6,3,7,1,4,1,0,0,39,13
2338,5,4,0,5,4,14,3,4,1,0,0,24,39
2339,6,4,11,8,4,13,3,4,0,0,0,39,39
2340,19,4,12,13,2,4,0,1,1,0,0,39,36
2341,10,0,15,9,0,0,1,4,0,0,0,24,39
2342,28,4,8,10,2,3,0,4,1,0,0,39,2
2343,6,6,11,8,4,5,1,4,1,0,0,24,26
2344,4,4,1,6,4,8,4,2,0,0,0,39,39
2345,27,4,12,13,2,4,0,4,1,112,0,39,39
2346,12,4,9,12,2,12,0,4,1,0,0,39,39
2347,19,6,8,10,2,13,0,4,1,0,0,59,39
2348,1,4,6,4,4,6,3,4,1,3,0,39,39
2349,45,6,2,7,2,3,0,4,1,0,0,39,39
2350,8,1,15,9,4,4,1,2,1,0,0,39,39
2351,17,4,7,11,0,4,1,4,0,0,0,44,39
2352,14,4,9,12,4,4,1,4,0,110,0,49,39
2353,20,4,9,12,2,4,0,4,1,112,0,39,39
2354,16,4,9,12,2,5,0,4,1,0,0,39,9
2355,5,0,15,9,4,0,3,4,0,0,0,29,39
2356,11,4,7,11,2,12,0,4,1,0,0,29,39
2357,5,0,15,9,5,0,3,4,1,0,0,24,39
2358,30,4,11,8,2,8,0,4,1,0,0,39,39
2359,50,0,1,6,2,0,0,4,1,0,4,2,39
2360,3,0,0,5,4,0,3,4,1,0,0,39,39
2361,17,4,9,12,2,4,0,4,1,0,0,69,39
2362,9,4,14,14,2,10,0,4,1,122,0,59,39
2363,19,4,15,9,2,3,0,4,1,95,0,43,39
2364,11,4,11,8,4,6,3,4,1,0,0,39,39
2365,5,4,11,8,4,14,3,2,1,0,0,39,39
2366,30,4,15,9,5,8,1,2,0,0,0,34,39
2367,16,4,8,10,4,1,1,4,1,0,0,44,39
2368,17,5,12,13,5,10,1,4,0,75,0,39,39
2369,8,4,11,8,4,3,3,4,1,0,0,39,39
2370,20,4,6,4,2,6,0,4,1,63,0,49,26
2371,19,7,11,8,2,11,0,4,1,0,0,39,39
2372,44,2,9,12,5,10,1,4,1,0,0,29,0
2373,57,0,6,4,2,0,0,4,1,61,0,39,39
2374,40,4,15,9,2,3,0,4,1,0,0,39,31
2375,38,4,10,15,4,10,1,4,1,0,0,39,9
2376,3,4,11,8,0,12,1,2,0,0,0,39,39
2377,26,4,11,8,4,12,1,2,0,0,0,43,39
2378,37,4,11,8,2,7,0,4,1,0,0,39,9
2379,8,4,15,9,5,1,4,4,0,0,0,39,39
2380,25,4,15,9,0,4,1,4,1,0,15,39,39
2381,6,0,15,9,4,0,1,4,0,0,0,34,39
2382,0,4,1,6,4,3,3,4,1,0,0,9,39
2383,22,0,11,8,4,0,1,4,1,0,26,39,39
2384,46,4,5,3,3,8,4,0,0,0,0,39,39
2385,2,4,15,9,4,4,3,4,0,0,0,29,39
2386,39,5,9,12,2,12,0,4,1,112,0,49,39
2387,16,6,9,12,2,12,0,4,1,0,0,44,39
2388,20,4,9,12,2,5,0,4,1,0,0,49,39
2389,10,4,5,3,2,14,0,4,1,0,0,44,39
2390,19,2,9,12,2,1,0,4,1,0,0,39,39
2391,13,5,11,8,2,4,0,4,1,0,0,64,2
2392,5,4,9,12,4,10,1,4,1,0,0,54,39
2393,18,4,15,9,2,6,0,4,1,0,25,39,39
2394,3,4,11,8,4,6,1,4,1,0,0,44,39
2395,1,4,15,9,4,12,3,4,0,0,0,39,39
2396,8,4,2,7,4,7,1,4,1,0,41,39,39
2397,36,4,12,13,4,10,1,4,0,0,23,53,39
2398,4,0,15,9,4,0,3,4,0,0,0,39,39
2399,2,4,11,8,4,12,3,4,0,0,0,34,39
2400,17,4,11,8,0,7,1,4,1,0,0,29,39
2401,15,7,15,9,4,1,1,2,0,0,0,39,39
2402,3,4,15,9,4,7,3,0,1,0,0,39,39
2403,53,4,5,3,2,8,0,4,1,0,0,24,39
2404,40,4,9,12,2,4,0,4,1,0,0,39,39
2405,37,4,15,9,2,12,0,4,1,53,0,49,39
2406,17,4,8,10,2,7,0,4,1,0,0,39,39
2407,31,4,15,9,2,4,0,4,1,0,0,39,39
2408,25,4,1,6,2,8,5,4,0,0,0,39,39
2409,28,4,11,8,4,1,1,4,1,55,0,39,39
2410,10,4,15,9,4,8,3,4,1,0,0,39,39
2411,34,4,0,5,2,8,0,4,1,0,0,39,26
2412,19,2,15,9,0,1,4,4,0,0,0,64,39
2413,16,4,15,9,4,4,3,1,1,0,0,39,30
2414,33,4,15,9,4,5,1,4,1,0,0,39,39
2415,27,4,9,12,0,4,4,4,1,0,88,49,39
2416,22,2,12,13,2,10,0,4,1,0,0,39,39
2417,38,6,6,4,2,5,0,4,1,0,0,24,39
2418,7,4,15,9,4,1,3,4,0,0,0,39,39
2419,18,4,11,8,4,12,1,4,1,0,0,39,39
2420,15,6,2,7,2,3,0,4,1,0,0,39,39
2421,49,0,9,12,2,0,0,4,1,0,66,39,39
2422,51,4,11,8,6,1,1,4,0,0,70,29,39
2423,12,4,1,6,2,14,0,4,1,0,0,59,39
2424,7,6,9,12,4,12,1,4,1,0,0,39,39
2425,44,4,6,4,2,7,0,4,1,0,0,39,39
2426,17,4,11,8,2,7,0,4,1,0,0,43,39
2427,38,5,14,14,2,10,0,4,1,0,81,34,12
2428,3,0,15,9,4,0,3,4,1,0,0,35,39
2429,24,4,11,8,4,12,3,4,0,0,0,39,39
2430,19,6,11,8,2,5,0,4,1,0,0,81,39
2431,43,4,11,8,2,3,0,4,1,95,0,39,39
2432,44,6,11,8,2,3,0,4,1,0,0,51,39
